,FileAddress,sequence name,img name,SpatRx,SpatRy,Slicethick,Goasting,SNR Chang,SNR Normal
78,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Ramos-Cabrer/RamosCabrer_6/20190403_091901_AE0818_rs_Cup_2_1_3/7,<BRUKER:RARE><T2_TURBORARE>,T2w_20190403_091901_AE0818_rs_Cup_2_1_3_79.png,0.1,0.1,0.6,False,37.946402189497825,33.37808723049206
79,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Ramos-Cabrer/RamosCabrer_6/20190403_091901_AE0818_rs_Cup_2_1_3/6,<BRUKER:RARE><T2_TURBORARE_HIGHRES>,T2w_20190403_091901_AE0818_rs_Cup_2_1_3_80.png,0.1,0.1,0.3,False,35.370436083746384,20.818812033045177
80,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Ramos-Cabrer/RamosCabrer_6/20190226_160848_AE0818_rs_Cup_19_1_1/7,<BRUKER:RARE><T2_TURBORARE>,T2w_20190226_160848_AE0818_rs_Cup_19_1_1_81.png,0.1,0.1,0.6,False,36.963404136356786,33.36553331087609
81,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Ramos-Cabrer/RamosCabrer_6/20190226_160848_AE0818_rs_Cup_19_1_1/6,<BRUKER:RARE><T2_TURBORARE_HIGHRES>,T2w_20190226_160848_AE0818_rs_Cup_19_1_1_82.png,0.1,0.1,0.3,False,36.973955262589094,23.73546317110658
82,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Ramos-Cabrer/RamosCabrer_6/20191125_102042_AE0818_rs_Cup_19_1_7/7,<BRUKER:RARE><T2_TURBORARE>,T2w_20191125_102042_AE0818_rs_Cup_19_1_7_83.png,0.1,0.1,0.6,False,37.70537991463134,28.722094589765025
83,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Ramos-Cabrer/RamosCabrer_6/20191125_102042_AE0818_rs_Cup_19_1_7/6,<BRUKER:RARE><T2_TURBORARE_HIGHRES>,T2w_20191125_102042_AE0818_rs_Cup_19_1_7_84.png,0.1,0.1,0.3,False,35.60401499729342,25.536999842083183
84,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Ramos-Cabrer/RamosCabrer_6/20190508_082135_AE0818_rs_Cup_1_1_6/11,<BRUKER:RARE><T2_TURBORARE>,T2w_20190508_082135_AE0818_rs_Cup_1_1_6_85.png,0.1,0.1,0.6,False,35.83287210327438,34.02683403424389
85,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Ramos-Cabrer/RamosCabrer_6/20190508_082135_AE0818_rs_Cup_1_1_6/12,<BRUKER:RARE><T2_TURBORARE_HIGHRES>,T2w_20190508_082135_AE0818_rs_Cup_1_1_6_86.png,0.1,0.1,0.3,False,35.978471990508886,29.260894703943514
86,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Ramos-Cabrer/RamosCabrer_6/20190312_120532_AE0818_rs_Cup_4_1_2/7,<BRUKER:RARE><T2_TURBORARE>,T2w_20190312_120532_AE0818_rs_Cup_4_1_2_87.png,0.1,0.1,0.6,False,36.357185882794596,33.905431287731005
87,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Ramos-Cabrer/RamosCabrer_6/20190312_120532_AE0818_rs_Cup_4_1_2/6,<BRUKER:RARE><T2_TURBORARE_HIGHRES>,T2w_20190312_120532_AE0818_rs_Cup_4_1_2_88.png,0.1,0.1,0.3,False,34.979408550692895,23.873145822413292
88,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Ramos-Cabrer/RamosCabrer_6/20190403_081012_AE0818_rs_Cup_1_1_3/7,<BRUKER:RARE><T2_TURBORARE>,T2w_20190403_081012_AE0818_rs_Cup_1_1_3_89.png,0.1,0.1,0.6,False,37.37722183057383,33.211468170299604
89,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Ramos-Cabrer/RamosCabrer_6/20190403_081012_AE0818_rs_Cup_1_1_3/8,<BRUKER:RARE><T2_TURBORARE_HIGHRES>,T2w_20190403_081012_AE0818_rs_Cup_1_1_3_90.png,0.1,0.1,0.3,False,34.82993616899878,26.470886213899767
90,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Ramos-Cabrer/RamosCabrer_6/20191104_151132_AE0818_rs_Cup_4_1_6/7,<BRUKER:RARE><T2_TURBORARE>,T2w_20191104_151132_AE0818_rs_Cup_4_1_6_91.png,0.1,0.1,0.6,False,36.97415082843176,31.27297650344561
91,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Ramos-Cabrer/RamosCabrer_6/20191104_151132_AE0818_rs_Cup_4_1_6/8,<BRUKER:RARE><T2_TURBORARE_HIGHRES>,T2w_20191104_151132_AE0818_rs_Cup_4_1_6_92.png,0.1,0.1,0.3,False,34.976380589031535,21.7919486111753
92,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Ramos-Cabrer/RamosCabrer_6/20190225_110713_AE0818_rs_Cup_3_1_1/16,<BRUKER:RARE><T2_TURBORARE>,T2w_20190225_110713_AE0818_rs_Cup_3_1_1_93.png,0.1,0.1,0.6,False,37.02320638076512,34.02416013351856
93,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Ramos-Cabrer/RamosCabrer_6/20190225_110713_AE0818_rs_Cup_3_1_1/6,<BRUKER:RARE><T2_TURBORARE_HIGHRES>,T2w_20190225_110713_AE0818_rs_Cup_3_1_1_94.png,0.1,0.1,0.3,False,35.98029862073948,29.746708552438502
94,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Ramos-Cabrer/RamosCabrer_6/20190225_110713_AE0818_rs_Cup_3_1_1/8,<BRUKER:RARE><T2_TURBORARE>,T2w_20190225_110713_AE0818_rs_Cup_3_1_1_95.png,0.1,0.1,0.6,False,37.040500544843695,34.011790032042256
95,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Ramos-Cabrer/RamosCabrer_6/20190508_141831_AE0818_rs_Cup_19_1_5/7,<BRUKER:RARE><T2_TURBORARE>,T2w_20190508_141831_AE0818_rs_Cup_19_1_5_96.png,0.1,0.1,0.6,False,37.746669868389525,33.57844476066989
96,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Ramos-Cabrer/RamosCabrer_6/20190508_141831_AE0818_rs_Cup_19_1_5/4,<BRUKER:RARE><T2_TURBORARE_HIGHRES>,T2w_20190508_141831_AE0818_rs_Cup_19_1_5_97.png,0.1,0.1,0.3,False,35.32862321363852,29.50704544454583
97,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Ramos-Cabrer/RamosCabrer_6/20191106_141812_AE0818_rs_Cup_18_1_2/7,<BRUKER:RARE><T2_TURBORARE>,T2w_20191106_141812_AE0818_rs_Cup_18_1_2_98.png,0.1,0.1,0.6,False,36.761883395834815,31.148466742483404
98,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Ramos-Cabrer/RamosCabrer_6/20191106_141812_AE0818_rs_Cup_18_1_2/6,<BRUKER:RARE><T2_TURBORARE_HIGHRES>,T2w_20191106_141812_AE0818_rs_Cup_18_1_2_99.png,0.1,0.1,0.3,False,35.259491758764526,27.400088400463968
99,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Ramos-Cabrer/RamosCabrer_6/20191105_083143_AE0818_rs_Cup_5_1_6/4,<BRUKER:RARE><T2_TURBORARE_HIGHRES>,T2w_20191105_083143_AE0818_rs_Cup_5_1_6_100.png,0.1,0.1,0.3,False,35.378815393158916,22.41848631217429
100,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Ramos-Cabrer/RamosCabrer_6/20191105_083143_AE0818_rs_Cup_5_1_6/5,<BRUKER:RARE><T2_TURBORARE>,T2w_20191105_083143_AE0818_rs_Cup_5_1_6_101.png,0.1,0.1,0.6,False,36.473573508337864,31.905515192200433
101,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Ramos-Cabrer/RamosCabrer_6/20190225_100805_AE0818_rs_Cup_2_1_1/7,<BRUKER:RARE><T2_TURBORARE>,T2w_20190225_100805_AE0818_rs_Cup_2_1_1_102.png,0.1,0.1,0.6,False,36.44536355129207,33.562983776692754
102,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Ramos-Cabrer/RamosCabrer_6/20190225_100805_AE0818_rs_Cup_2_1_1/6,<BRUKER:RARE><T2_TURBORARE_HIGHRES>,T2w_20190225_100805_AE0818_rs_Cup_2_1_1_103.png,0.1,0.1,0.3,False,35.53556927693029,22.215147851783115
103,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Ramos-Cabrer/RamosCabrer_6/20190312_082748_AE0818_rs_Cup_1_1_2/7,<BRUKER:RARE><T2_TURBORARE>,T2w_20190312_082748_AE0818_rs_Cup_1_1_2_104.png,0.1,0.1,0.6,False,37.70968007033074,33.80434590201929
104,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Ramos-Cabrer/RamosCabrer_6/20190312_082748_AE0818_rs_Cup_1_1_2/6,<BRUKER:RARE><T2_TURBORARE_HIGHRES>,T2w_20190312_082748_AE0818_rs_Cup_1_1_2_105.png,0.1,0.1,0.3,False,35.51490578549965,29.484070155759575
105,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Ramos-Cabrer/RamosCabrer_6/20191104_092612_AE0818_rs_Cup_16_1_1/6,<BRUKER:RARE><T2_TURBORARE>,T2w_20191104_092612_AE0818_rs_Cup_16_1_1_106.png,0.1,0.1,0.6,False,35.8996662455071,30.83921985176746
106,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Ramos-Cabrer/RamosCabrer_6/20191104_092612_AE0818_rs_Cup_16_1_1/5,<BRUKER:RARE><T2_TURBORARE_HIGHRES>,T2w_20191104_092612_AE0818_rs_Cup_16_1_1_107.png,0.1,0.1,0.3,False,34.72909089821502,23.209884133431487
107,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Ramos-Cabrer/RamosCabrer_6/20191125_112135_AE0818_rs_Cup_3_1_7/7,<BRUKER:RARE><T2_TURBORARE>,T2w_20191125_112135_AE0818_rs_Cup_3_1_7_108.png,0.1,0.1,0.6,False,35.70994725133256,29.90440745046811
108,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Ramos-Cabrer/RamosCabrer_6/20191125_112135_AE0818_rs_Cup_3_1_7/6,<BRUKER:RARE><T2_TURBORARE_HIGHRES>,T2w_20191125_112135_AE0818_rs_Cup_3_1_7_109.png,0.1,0.1,0.3,False,33.28781982733359,24.17827501706543
109,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Ramos-Cabrer/RamosCabrer_6/20190508_123034_AE0818_rs_Cup_5_1_5/7,<BRUKER:RARE><T2_TURBORARE>,T2w_20190508_123034_AE0818_rs_Cup_5_1_5_110.png,0.1,0.1,0.6,False,37.14797118144368,33.31451228361421
110,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Ramos-Cabrer/RamosCabrer_6/20190508_123034_AE0818_rs_Cup_5_1_5/6,<BRUKER:RARE><T2_TURBORARE_HIGHRES>,T2w_20190508_123034_AE0818_rs_Cup_5_1_5_111.png,0.1,0.1,0.3,False,35.05111617970775,29.6189986710152
111,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Ramos-Cabrer/RamosCabrer_6/20190508_113156_AE0818_rs_Cup_4_1_5/7,<BRUKER:RARE><T2_TURBORARE>,T2w_20190508_113156_AE0818_rs_Cup_4_1_5_112.png,0.1,0.1,0.6,False,37.754423770840184,34.27138214430235
112,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Ramos-Cabrer/RamosCabrer_6/20190508_113156_AE0818_rs_Cup_4_1_5/6,<BRUKER:RARE><T2_TURBORARE_HIGHRES>,T2w_20190508_113156_AE0818_rs_Cup_4_1_5_113.png,0.1,0.1,0.3,False,36.27720664015932,29.08096044313425
113,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Ramos-Cabrer/RamosCabrer_6/20190416_174125_AE0818_rs_Cup_3_1_4/7,<BRUKER:RARE><T2_TURBORARE>,T2w_20190416_174125_AE0818_rs_Cup_3_1_4_114.png,0.1,0.1,0.6,False,37.368789858389576,33.440241685716565
114,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Ramos-Cabrer/RamosCabrer_6/20190416_174125_AE0818_rs_Cup_3_1_4/6,<BRUKER:RARE><T2_TURBORARE_HIGHRES>,T2w_20190416_174125_AE0818_rs_Cup_3_1_4_115.png,0.1,0.1,0.3,False,35.36705526003381,26.060051588031648
115,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Ramos-Cabrer/RamosCabrer_6/20190403_115731_AE0818_rs_Cup_3_1_3/6,<BRUKER:RARE><T2_TURBORARE_HIGHRES>,T2w_20190403_115731_AE0818_rs_Cup_3_1_3_116.png,0.1,0.1,0.3,False,35.51445272627995,28.81759539225154
116,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Ramos-Cabrer/RamosCabrer_6/20190403_115731_AE0818_rs_Cup_3_1_3/10,<BRUKER:RARE><T2_TURBORARE>,T2w_20190403_115731_AE0818_rs_Cup_3_1_3_117.png,0.1,0.1,0.6,False,36.72769437140441,33.361048798922056
117,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Ramos-Cabrer/RamosCabrer_6/20191104_123823_AE0818_rs_Cup_2_1_6/9,<BRUKER:RARE><T2_TURBORARE_HIGHRES>,T2w_20191104_123823_AE0818_rs_Cup_2_1_6_118.png,0.1,0.1,0.3,False,34.93884174955721,24.099152281456956
118,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Ramos-Cabrer/RamosCabrer_6/20191104_123823_AE0818_rs_Cup_2_1_6/10,<BRUKER:RARE><T2_TURBORARE>,T2w_20191104_123823_AE0818_rs_Cup_2_1_6_119.png,0.1,0.1,0.6,False,38.24805381653184,31.366908902905944
119,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Ramos-Cabrer/RamosCabrer_6/20190312_125917_AE0818_rs_Cup_5_1_2/4,<BRUKER:RARE><T2_TURBORARE_HIGHRES>,T2w_20190312_125917_AE0818_rs_Cup_5_1_2_120.png,0.1,0.1,0.3,False,36.250356470657934,26.509131512719392
120,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Ramos-Cabrer/RamosCabrer_6/20190312_125917_AE0818_rs_Cup_5_1_2/13,<BRUKER:RARE><T2_TURBORARE>,T2w_20190312_125917_AE0818_rs_Cup_5_1_2_121.png,0.1,0.1,0.6,False,37.21340612078477,34.327298777579756
121,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Ramos-Cabrer/RamosCabrer_6/20190508_094631_AE0818_rs_Cup_2_1_5/7,<BRUKER:RARE><T2_TURBORARE>,T2w_20190508_094631_AE0818_rs_Cup_2_1_5_122.png,0.1,0.1,0.6,False,36.16596830338605,32.4611652924844
122,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Ramos-Cabrer/RamosCabrer_6/20190508_094631_AE0818_rs_Cup_2_1_5/6,<BRUKER:RARE><T2_TURBORARE_HIGHRES>,T2w_20190508_094631_AE0818_rs_Cup_2_1_5_123.png,0.1,0.1,0.3,False,36.16700356322462,27.30064864804129
123,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Ramos-Cabrer/RamosCabrer_6/20190312_140056_AE0818_rs_Cup_19_1_2/7,<BRUKER:RARE><T2_TURBORARE>,T2w_20190312_140056_AE0818_rs_Cup_19_1_2_124.png,0.1,0.1,0.6,False,37.093490089434255,34.36660309828806
124,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Ramos-Cabrer/RamosCabrer_6/20190312_140056_AE0818_rs_Cup_19_1_2/6,<BRUKER:RARE><T2_TURBORARE_HIGHRES>,T2w_20190312_140056_AE0818_rs_Cup_19_1_2_125.png,0.1,0.1,0.3,False,36.39277404643279,26.256402374306155
125,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Ramos-Cabrer/RamosCabrer_6/20190417_110230_AE0818_rs_Cup_5_1_4/7,<BRUKER:RARE><T2_TURBORARE_HIGHRES>,T2w_20190417_110230_AE0818_rs_Cup_5_1_4_126.png,0.1,0.1,0.3,False,35.97033320359587,21.807166809882176
126,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Ramos-Cabrer/RamosCabrer_6/20190417_110230_AE0818_rs_Cup_5_1_4/8,<BRUKER:RARE><T2_TURBORARE>,T2w_20190417_110230_AE0818_rs_Cup_5_1_4_127.png,0.1,0.1,0.6,False,37.382483153518194,33.335276163076585
127,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Ramos-Cabrer/RamosCabrer_6/20190225_122321_AE0818_rs_Cup_4_1_1/6,<BRUKER:RARE><T2_TURBORARE_HIGHRES>,T2w_20190225_122321_AE0818_rs_Cup_4_1_1_128.png,0.1,0.1,0.3,False,36.39074893880503,29.973328274836764
128,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Ramos-Cabrer/RamosCabrer_6/20190225_122321_AE0818_rs_Cup_4_1_1/8,<BRUKER:RARE><T2_TURBORARE>,T2w_20190225_122321_AE0818_rs_Cup_4_1_1_129.png,0.1,0.1,0.6,False,38.188394905606955,34.4321515701734
129,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Ramos-Cabrer/RamosCabrer_6/20190508_104333_AE0818_rs_Cup_3_1_5/7,<BRUKER:RARE><T2_TURBORARE>,T2w_20190508_104333_AE0818_rs_Cup_3_1_5_130.png,0.1,0.1,0.6,False,37.74743494332679,33.99603575459701
130,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Ramos-Cabrer/RamosCabrer_6/20190508_104333_AE0818_rs_Cup_3_1_5/6,<BRUKER:RARE><T2_TURBORARE_HIGHRES>,T2w_20190508_104333_AE0818_rs_Cup_3_1_5_131.png,0.1,0.1,0.3,False,35.17739274270576,29.85380374569184
131,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Ramos-Cabrer/RamosCabrer_6/20190417_100522_AE0818_rs_Cup_2_1_4/6,<BRUKER:RARE><T2_TURBORARE_HIGHRES>,T2w_20190417_100522_AE0818_rs_Cup_2_1_4_132.png,0.1,0.1,0.3,False,37.276755594266795,26.51570291758717
132,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Ramos-Cabrer/RamosCabrer_6/20190417_100522_AE0818_rs_Cup_2_1_4/8,<BRUKER:RARE><T2_TURBORARE>,T2w_20190417_100522_AE0818_rs_Cup_2_1_4_133.png,0.1,0.1,0.6,False,37.240493558716906,33.44028020174517
133,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Ramos-Cabrer/RamosCabrer_6/20190312_092424_AE0818_rs_Cup_2_1_2/7,<BRUKER:RARE><T2_TURBORARE_HIGHRES>,T2w_20190312_092424_AE0818_rs_Cup_2_1_2_134.png,0.1,0.1,0.3,False,36.503445866582716,23.605661747131155
134,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Ramos-Cabrer/RamosCabrer_6/20190312_092424_AE0818_rs_Cup_2_1_2/8,<BRUKER:RARE><T2_TURBORARE>,T2w_20190312_092424_AE0818_rs_Cup_2_1_2_135.png,0.1,0.1,0.6,False,36.84862525054496,34.42849046318729
135,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Ramos-Cabrer/RamosCabrer_6/20191104_141604_AE0818_rs_Cup_1_1_7/6,<BRUKER:RARE><T2_TURBORARE_HIGHRES>,T2w_20191104_141604_AE0818_rs_Cup_1_1_7_136.png,0.1,0.1,0.3,False,35.287089489819635,26.439753670275014
136,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Ramos-Cabrer/RamosCabrer_6/20191104_141604_AE0818_rs_Cup_1_1_7/12,<BRUKER:RARE><T2_TURBORARE>,T2w_20191104_141604_AE0818_rs_Cup_1_1_7_137.png,0.1,0.1,0.6,False,37.57913065466154,31.72287867777618
137,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Ramos-Cabrer/RamosCabrer_6/20190403_110622_AE0818_rs_Cup_19_1_3/7,<BRUKER:RARE><T2_TURBORARE>,T2w_20190403_110622_AE0818_rs_Cup_19_1_3_138.png,0.1,0.1,0.6,False,37.03110410281094,33.613653761672936
138,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Ramos-Cabrer/RamosCabrer_6/20190403_110622_AE0818_rs_Cup_19_1_3/6,<BRUKER:RARE><T2_TURBORARE_HIGHRES>,T2w_20190403_110622_AE0818_rs_Cup_19_1_3_139.png,0.1,0.1,0.3,False,35.499058214575456,25.882614676110247
