,FileAddress,corresponding_img,SpatRx,SpatRy,Slicethick,Goasting,SNR Chang,SNR Normal
103,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_05/sub-VE9435/anat/sub-VE9435_echo-5_T2w.nii.gz,T2w_anat_sub-VE9435_echo-5_T2w_104.png,0.2,0.2,0.4,False,28.657864774139718,14.964171873856635
104,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_05/sub-FV8529/anat/sub-FV8529_echo-5_T2w.nii.gz,T2w_anat_sub-FV8529_echo-5_T2w_105.png,0.2,0.2,0.4,False,27.61477878242419,9.92069021086907
105,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_05/sub-FV8529/anat/sub-FV8529_echo-2_T2w.nii.gz,T2w_anat_sub-FV8529_echo-2_T2w_106.png,0.2,0.2,0.4,False,34.58709094389286,10.569987321261724
106,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_05/sub-FV8529/anat/sub-FV8529_echo-1_T2w.nii.gz,T2w_anat_sub-FV8529_echo-1_T2w_107.png,0.2,0.2,0.4,False,36.26915936352188,9.024750142087298
107,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_05/sub-FV8529/anat/sub-FV8529_echo-4_T2w.nii.gz,T2w_anat_sub-FV8529_echo-4_T2w_108.png,0.2,0.2,0.4,False,30.310204703644793,10.635964811223957
108,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_05/sub-FV8529/anat/sub-FV8529_echo-3_T2w.nii.gz,T2w_anat_sub-FV8529_echo-3_T2w_109.png,0.2,0.2,0.4,False,32.48411362104436,10.856002054891093
109,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_05/sub-FV8529/anat/sub-FV8529_echo-6_T2w.nii.gz,T2w_anat_sub-FV8529_echo-6_T2w_110.png,0.2,0.2,0.4,False,26.71567361529162,9.119976831317189
110,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_05/sub-AS2407/anat/sub-AS2407_echo-4_T2w.nii.gz,T2w_anat_sub-AS2407_echo-4_T2w_111.png,0.2,0.2,0.4,False,32.36437214888616,9.33312907789713
111,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_05/sub-AS2407/anat/sub-AS2407_echo-1_T2w.nii.gz,T2w_anat_sub-AS2407_echo-1_T2w_112.png,0.2,0.2,0.4,False,41.924468796612246,8.79817556252291
112,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_05/sub-AS2407/anat/sub-AS2407_echo-6_T2w.nii.gz,T2w_anat_sub-AS2407_echo-6_T2w_113.png,0.2,0.2,0.4,False,27.625579488936992,7.686974441205229
113,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_05/sub-AS2407/anat/sub-AS2407_echo-3_T2w.nii.gz,T2w_anat_sub-AS2407_echo-3_T2w_114.png,0.2,0.2,0.4,False,34.08770334029773,9.535611793986469
114,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_05/sub-AS2407/anat/sub-AS2407_echo-5_T2w.nii.gz,T2w_anat_sub-AS2407_echo-5_T2w_115.png,0.2,0.2,0.4,False,29.57516564432087,8.839027588698347
115,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_05/sub-AS2407/anat/sub-AS2407_echo-2_T2w.nii.gz,T2w_anat_sub-AS2407_echo-2_T2w_116.png,0.2,0.2,0.4,False,36.385962425727996,9.364228539688748
116,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_05/sub-LC1214/anat/sub-LC1214_echo-2_T2w.nii.gz,T2w_anat_sub-LC1214_echo-2_T2w_117.png,0.2,0.2,0.4,False,38.909262885251245,10.55366271929272
117,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_05/sub-LC1214/anat/sub-LC1214_echo-5_T2w.nii.gz,T2w_anat_sub-LC1214_echo-5_T2w_118.png,0.2,0.2,0.4,False,29.712365416292595,10.18151651503006
118,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_05/sub-LC1214/anat/sub-LC1214_echo-6_T2w.nii.gz,T2w_anat_sub-LC1214_echo-6_T2w_119.png,0.2,0.2,0.4,False,27.053160257292593,9.263384685881116
119,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_05/sub-LC1214/anat/sub-LC1214_echo-3_T2w.nii.gz,T2w_anat_sub-LC1214_echo-3_T2w_120.png,0.2,0.2,0.4,False,33.672950458060754,10.83944519087985
120,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_05/sub-LC1214/anat/sub-LC1214_echo-4_T2w.nii.gz,T2w_anat_sub-LC1214_echo-4_T2w_121.png,0.2,0.2,0.4,False,30.708645014645285,10.677700900513527
121,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_05/sub-LC1214/anat/sub-LC1214_echo-1_T2w.nii.gz,T2w_anat_sub-LC1214_echo-1_T2w_122.png,0.2,0.2,0.4,False,42.46527998176718,8.628268626450065
122,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_05/sub-QF8475/anat/sub-QF8475_echo-4_T2w.nii.gz,T2w_anat_sub-QF8475_echo-4_T2w_123.png,0.2,0.2,0.4,False,30.715522204676354,11.448513460494192
123,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_05/sub-QF8475/anat/sub-QF8475_echo-1_T2w.nii.gz,T2w_anat_sub-QF8475_echo-1_T2w_124.png,0.2,0.2,0.4,False,36.892997890140954,10.110268346315546
124,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_05/sub-QF8475/anat/sub-QF8475_echo-6_T2w.nii.gz,T2w_anat_sub-QF8475_echo-6_T2w_125.png,0.2,0.2,0.4,False,26.540639892922364,9.817975102295865
125,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_05/sub-QF8475/anat/sub-QF8475_echo-3_T2w.nii.gz,T2w_anat_sub-QF8475_echo-3_T2w_126.png,0.2,0.2,0.4,False,32.907004972619646,11.631225118551647
126,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_05/sub-QF8475/anat/sub-QF8475_echo-5_T2w.nii.gz,T2w_anat_sub-QF8475_echo-5_T2w_127.png,0.2,0.2,0.4,False,28.422834587239908,10.726529509982276
127,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_05/sub-QF8475/anat/sub-QF8475_echo-2_T2w.nii.gz,T2w_anat_sub-QF8475_echo-2_T2w_128.png,0.2,0.2,0.4,False,35.13316929135317,11.405943039144148
128,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_05/sub-FZ0244/anat/sub-FZ0244_echo-2_T2w.nii.gz,T2w_anat_sub-FZ0244_echo-2_T2w_129.png,0.2,0.2,0.4,False,44.59120453178008,10.882340379785951
129,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_05/sub-FZ0244/anat/sub-FZ0244_echo-5_T2w.nii.gz,T2w_anat_sub-FZ0244_echo-5_T2w_130.png,0.2,0.2,0.4,False,30.721751884463988,10.548890860117247
130,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_05/sub-FZ0244/anat/sub-FZ0244_echo-6_T2w.nii.gz,T2w_anat_sub-FZ0244_echo-6_T2w_131.png,0.2,0.2,0.4,False,27.519811175847472,10.061416850007756
131,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_05/sub-FZ0244/anat/sub-FZ0244_echo-3_T2w.nii.gz,T2w_anat_sub-FZ0244_echo-3_T2w_132.png,0.2,0.2,0.4,False,34.325459795695416,11.130579686197077
132,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_05/sub-FZ0244/anat/sub-FZ0244_echo-4_T2w.nii.gz,T2w_anat_sub-FZ0244_echo-4_T2w_133.png,0.2,0.2,0.4,False,31.653430124968907,11.245808516391754
133,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_05/sub-FZ0244/anat/sub-FZ0244_echo-1_T2w.nii.gz,T2w_anat_sub-FZ0244_echo-1_T2w_134.png,0.2,0.2,0.4,False,49.879859601372715,10.111290183613038
134,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_05/sub-AK1605/anat/sub-AK1605_echo-1_T2w.nii.gz,T2w_anat_sub-AK1605_echo-1_T2w_135.png,0.2,0.2,0.4,False,44.11022320033581,13.429237179998426
135,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_05/sub-AK1605/anat/sub-AK1605_echo-4_T2w.nii.gz,T2w_anat_sub-AK1605_echo-4_T2w_136.png,0.2,0.2,0.4,False,30.52382773410475,15.009566957569627
136,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_05/sub-AK1605/anat/sub-AK1605_echo-3_T2w.nii.gz,T2w_anat_sub-AK1605_echo-3_T2w_137.png,0.2,0.2,0.4,False,33.73919405607241,15.197818718322555
137,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_05/sub-AK1605/anat/sub-AK1605_echo-6_T2w.nii.gz,T2w_anat_sub-AK1605_echo-6_T2w_138.png,0.2,0.2,0.4,False,26.871663210194626,13.352380212242982
138,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_05/sub-AK1605/anat/sub-AK1605_echo-5_T2w.nii.gz,T2w_anat_sub-AK1605_echo-5_T2w_139.png,0.2,0.2,0.4,False,29.17237226401256,14.343031710626548
139,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_05/sub-AK1605/anat/sub-AK1605_echo-2_T2w.nii.gz,T2w_anat_sub-AK1605_echo-2_T2w_140.png,0.2,0.2,0.4,False,42.41596299924613,14.830713618216862
140,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_05/sub-AS2219/anat/sub-AS2219_echo-3_T2w.nii.gz,T2w_anat_sub-AS2219_echo-3_T2w_141.png,0.2,0.2,0.4,False,31.29908834991987,14.7199299438682
141,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_05/sub-AS2219/anat/sub-AS2219_echo-6_T2w.nii.gz,T2w_anat_sub-AS2219_echo-6_T2w_142.png,0.2,0.2,0.4,False,25.573942948310066,12.986041013195091
142,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_05/sub-AS2219/anat/sub-AS2219_echo-1_T2w.nii.gz,T2w_anat_sub-AS2219_echo-1_T2w_143.png,0.2,0.2,0.4,False,35.178693288764194,12.444665093753212
143,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_05/sub-AS2219/anat/sub-AS2219_echo-4_T2w.nii.gz,T2w_anat_sub-AS2219_echo-4_T2w_144.png,0.2,0.2,0.4,False,28.644958202207118,14.583363168444647
144,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_05/sub-AS2219/anat/sub-AS2219_echo-2_T2w.nii.gz,T2w_anat_sub-AS2219_echo-2_T2w_145.png,0.2,0.2,0.4,False,33.688229189652944,14.098415717581137
145,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_05/sub-AS2219/anat/sub-AS2219_echo-5_T2w.nii.gz,T2w_anat_sub-AS2219_echo-5_T2w_146.png,0.2,0.2,0.4,False,26.457418098654866,13.908061182088126
146,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_05/sub-AK2056/anat/sub-AK2056_echo-2_T2w.nii.gz,T2w_anat_sub-AK2056_echo-2_T2w_147.png,0.2,0.2,0.4,False,36.72630885848138,10.707214982073985
147,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_05/sub-AK2056/anat/sub-AK2056_echo-5_T2w.nii.gz,T2w_anat_sub-AK2056_echo-5_T2w_148.png,0.2,0.2,0.4,False,30.552456577582802,9.937255278076089
148,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_05/sub-AK2056/anat/sub-AK2056_echo-6_T2w.nii.gz,T2w_anat_sub-AK2056_echo-6_T2w_149.png,0.2,0.2,0.4,False,27.870965866454014,8.985660031944589
149,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_05/sub-AK2056/anat/sub-AK2056_echo-3_T2w.nii.gz,T2w_anat_sub-AK2056_echo-3_T2w_150.png,0.2,0.2,0.4,False,34.108941478805775,10.73187464909773
150,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_05/sub-AK2056/anat/sub-AK2056_echo-4_T2w.nii.gz,T2w_anat_sub-AK2056_echo-4_T2w_151.png,0.2,0.2,0.4,False,32.43845595047085,10.530276392266254
151,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_05/sub-AK2056/anat/sub-AK2056_echo-1_T2w.nii.gz,T2w_anat_sub-AK2056_echo-1_T2w_152.png,0.2,0.2,0.4,False,38.16682876592931,10.01904853044574
152,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_05/sub-VL5200/anat/sub-VL5200_echo-1_T2w.nii.gz,T2w_anat_sub-VL5200_echo-1_T2w_153.png,0.2,0.2,0.4,False,40.088127011104746,9.868365099070646
153,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_05/sub-VL5200/anat/sub-VL5200_echo-4_T2w.nii.gz,T2w_anat_sub-VL5200_echo-4_T2w_154.png,0.2,0.2,0.4,False,31.613157408931567,10.81411968157048
154,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_05/sub-VL5200/anat/sub-VL5200_echo-3_T2w.nii.gz,T2w_anat_sub-VL5200_echo-3_T2w_155.png,0.2,0.2,0.4,False,34.48913758907734,11.014689673049993
155,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_05/sub-VL5200/anat/sub-VL5200_echo-6_T2w.nii.gz,T2w_anat_sub-VL5200_echo-6_T2w_156.png,0.2,0.2,0.4,False,27.379704500947867,9.067934183123326
156,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_05/sub-VL5200/anat/sub-VL5200_echo-5_T2w.nii.gz,T2w_anat_sub-VL5200_echo-5_T2w_157.png,0.2,0.2,0.4,False,30.185293962204394,10.083513070171213
157,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_05/sub-VL5200/anat/sub-VL5200_echo-2_T2w.nii.gz,T2w_anat_sub-VL5200_echo-2_T2w_158.png,0.2,0.2,0.4,False,36.812004464776436,10.811430331377077
158,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_05/sub-FX2969/anat/sub-FX2969_echo-4_T2w.nii.gz,T2w_anat_sub-FX2969_echo-4_T2w_159.png,0.2,0.2,0.4,False,30.81817964213957,8.406031268156765
159,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_05/sub-FX2969/anat/sub-FX2969_echo-1_T2w.nii.gz,T2w_anat_sub-FX2969_echo-1_T2w_160.png,0.2,0.2,0.4,False,38.03990311071351,8.500781795004137
160,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_05/sub-FX2969/anat/sub-FX2969_echo-6_T2w.nii.gz,T2w_anat_sub-FX2969_echo-6_T2w_161.png,0.2,0.2,0.4,False,26.114504355219047,6.734998606698425
161,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_05/sub-FX2969/anat/sub-FX2969_echo-3_T2w.nii.gz,T2w_anat_sub-FX2969_echo-3_T2w_162.png,0.2,0.2,0.4,False,32.26274103219341,8.92226260019585
162,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_05/sub-FX2969/anat/sub-FX2969_echo-5_T2w.nii.gz,T2w_anat_sub-FX2969_echo-5_T2w_163.png,0.2,0.2,0.4,False,28.65051999233849,7.6741658335650484
163,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_05/sub-FX2969/anat/sub-FX2969_echo-2_T2w.nii.gz,T2w_anat_sub-FX2969_echo-2_T2w_164.png,0.2,0.2,0.4,False,35.14390866832058,9.034490971020592
164,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_05/sub-QJ7605/anat/sub-QJ7605_echo-2_T2w.nii.gz,T2w_anat_sub-QJ7605_echo-2_T2w_165.png,0.2,0.2,0.4,False,37.280440085161885,9.569371309473997
165,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_05/sub-QJ7605/anat/sub-QJ7605_echo-5_T2w.nii.gz,T2w_anat_sub-QJ7605_echo-5_T2w_166.png,0.2,0.2,0.4,False,29.976978608693635,7.864649475447142
166,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_05/sub-QJ7605/anat/sub-QJ7605_echo-6_T2w.nii.gz,T2w_anat_sub-QJ7605_echo-6_T2w_167.png,0.2,0.2,0.4,False,28.70697640946775,6.743573595421861
167,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_05/sub-QJ7605/anat/sub-QJ7605_echo-3_T2w.nii.gz,T2w_anat_sub-QJ7605_echo-3_T2w_168.png,0.2,0.2,0.4,False,34.96329232358797,9.407737387459548
168,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_05/sub-QJ7605/anat/sub-QJ7605_echo-4_T2w.nii.gz,T2w_anat_sub-QJ7605_echo-4_T2w_169.png,0.2,0.2,0.4,False,32.370146907595725,8.775751819370287
169,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_05/sub-QJ7605/anat/sub-QJ7605_echo-1_T2w.nii.gz,T2w_anat_sub-QJ7605_echo-1_T2w_170.png,0.2,0.2,0.4,False,40.011188400237856,9.264573977755738
170,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_05/sub-FP6257/anat/sub-FP6257_echo-5_T2w.nii.gz,T2w_anat_sub-FP6257_echo-5_T2w_171.png,0.2,0.2,0.4,False,28.601372999357547,18.346146486282542
171,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_05/sub-FP6257/anat/sub-FP6257_echo-2_T2w.nii.gz,T2w_anat_sub-FP6257_echo-2_T2w_172.png,0.2,0.2,0.4,False,34.99782272528967,18.760917302235605
172,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_05/sub-FP6257/anat/sub-FP6257_echo-4_T2w.nii.gz,T2w_anat_sub-FP6257_echo-4_T2w_173.png,0.2,0.2,0.4,False,31.223035901069153,18.941529204406244
173,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_05/sub-FP6257/anat/sub-FP6257_echo-1_T2w.nii.gz,T2w_anat_sub-FP6257_echo-1_T2w_174.png,0.2,0.2,0.4,False,38.73083098417463,17.151539889170746
174,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_05/sub-FP6257/anat/sub-FP6257_echo-6_T2w.nii.gz,T2w_anat_sub-FP6257_echo-6_T2w_175.png,0.2,0.2,0.4,False,27.556167706310067,17.588983789278437
175,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_05/sub-FP6257/anat/sub-FP6257_echo-3_T2w.nii.gz,T2w_anat_sub-FP6257_echo-3_T2w_176.png,0.2,0.2,0.4,False,33.18159750306804,19.20637342060837
176,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_05/sub-AK2057/anat/sub-AK2057_echo-2_T2w.nii.gz,T2w_anat_sub-AK2057_echo-2_T2w_177.png,0.2,0.2,0.4,False,51.083139138644974,14.354017087129034
177,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_05/sub-AK2057/anat/sub-AK2057_echo-5_T2w.nii.gz,T2w_anat_sub-AK2057_echo-5_T2w_178.png,0.2,0.2,0.4,False,33.98539741472953,14.249731972619998
178,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_05/sub-AK2057/anat/sub-AK2057_echo-3_T2w.nii.gz,T2w_anat_sub-AK2057_echo-3_T2w_179.png,0.2,0.2,0.4,False,41.77823452750906,14.661350874374158
179,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_05/sub-AK2057/anat/sub-AK2057_echo-6_T2w.nii.gz,T2w_anat_sub-AK2057_echo-6_T2w_180.png,0.2,0.2,0.4,False,28.362714784618205,13.403272491648321
180,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_05/sub-AK2057/anat/sub-AK2057_echo-1_T2w.nii.gz,T2w_anat_sub-AK2057_echo-1_T2w_181.png,0.2,0.2,0.4,False,51.71635379034119,13.299077290468464
181,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_05/sub-AK2057/anat/sub-AK2057_echo-4_T2w.nii.gz,T2w_anat_sub-AK2057_echo-4_T2w_182.png,0.2,0.2,0.4,False,38.3016311756449,14.971988606161691
182,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_05/sub-AQ6829/anat/sub-AQ6829_echo-3_T2w.nii.gz,T2w_anat_sub-AQ6829_echo-3_T2w_183.png,0.2,0.2,0.4,False,33.449960052599835,8.18239088569566
183,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_05/sub-AQ6829/anat/sub-AQ6829_echo-6_T2w.nii.gz,T2w_anat_sub-AQ6829_echo-6_T2w_184.png,0.2,0.2,0.4,False,27.33142696271212,5.85456858174913
184,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_05/sub-AQ6829/anat/sub-AQ6829_echo-1_T2w.nii.gz,T2w_anat_sub-AQ6829_echo-1_T2w_185.png,0.2,0.2,0.4,False,37.47076290629602,8.02832516132053
185,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_05/sub-AQ6829/anat/sub-AQ6829_echo-4_T2w.nii.gz,T2w_anat_sub-AQ6829_echo-4_T2w_186.png,0.2,0.2,0.4,False,31.383950048478226,8.055030048380074
186,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_05/sub-AQ6829/anat/sub-AQ6829_echo-2_T2w.nii.gz,T2w_anat_sub-AQ6829_echo-2_T2w_187.png,0.2,0.2,0.4,False,35.497940928348974,8.525064463831743
187,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_05/sub-AQ6829/anat/sub-AQ6829_echo-5_T2w.nii.gz,T2w_anat_sub-AQ6829_echo-5_T2w_188.png,0.2,0.2,0.4,False,29.271382956639872,7.034141353648668
188,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_05/sub-KV0136/anat/sub-KV0136_echo-6_T2w.nii.gz,T2w_anat_sub-KV0136_echo-6_T2w_189.png,0.2,0.2,0.4,False,28.973111518780712,16.426310616183777
189,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_05/sub-KV0136/anat/sub-KV0136_echo-3_T2w.nii.gz,T2w_anat_sub-KV0136_echo-3_T2w_190.png,0.2,0.2,0.4,False,34.79275714994965,17.67539174354765
190,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_05/sub-KV0136/anat/sub-KV0136_echo-4_T2w.nii.gz,T2w_anat_sub-KV0136_echo-4_T2w_191.png,0.2,0.2,0.4,False,32.75947198629925,17.455178958507584
191,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_05/sub-KV0136/anat/sub-KV0136_echo-1_T2w.nii.gz,T2w_anat_sub-KV0136_echo-1_T2w_192.png,0.2,0.2,0.4,False,41.76102332535412,16.465647892554113
192,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_05/sub-KV0136/anat/sub-KV0136_echo-2_T2w.nii.gz,T2w_anat_sub-KV0136_echo-2_T2w_193.png,0.2,0.2,0.4,False,36.16915800869658,17.43693456448201
193,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_05/sub-KV0136/anat/sub-KV0136_echo-5_T2w.nii.gz,T2w_anat_sub-KV0136_echo-5_T2w_194.png,0.2,0.2,0.4,False,29.866845800645,17.10632080456031
194,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_05/sub-VM8063/anat/sub-VM8063_echo-4_T2w.nii.gz,T2w_anat_sub-VM8063_echo-4_T2w_195.png,0.2,0.2,0.4,False,32.86744819054771,6.95029499895464
195,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_05/sub-VM8063/anat/sub-VM8063_echo-1_T2w.nii.gz,T2w_anat_sub-VM8063_echo-1_T2w_196.png,0.2,0.2,0.4,False,38.89190880115612,7.821572000499289
196,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_05/sub-VM8063/anat/sub-VM8063_echo-6_T2w.nii.gz,T2w_anat_sub-VM8063_echo-6_T2w_197.png,0.2,0.2,0.4,False,28.344491459554494,4.78516776204739
197,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_05/sub-VM8063/anat/sub-VM8063_echo-3_T2w.nii.gz,T2w_anat_sub-VM8063_echo-3_T2w_198.png,0.2,0.2,0.4,False,34.3402194406807,7.543967166406481
198,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_05/sub-VM8063/anat/sub-VM8063_echo-5_T2w.nii.gz,T2w_anat_sub-VM8063_echo-5_T2w_199.png,0.2,0.2,0.4,False,29.67549939458213,5.961079522555076
199,/Volumes/Publications/2023_Kalantari_AIDAqc/inputs/mri/new_studies/Raikes/raikes_05/sub-VM8063/anat/sub-VM8063_echo-2_T2w.nii.gz,T2w_anat_sub-VM8063_echo-2_T2w_200.png,0.2,0.2,0.4,False,37.18027696895816,7.919731150624276
